fecha,abrir,max,min,cerrar,cierre_ajustado,volumen,retorno_log_diario,media_movil_7d,media_movil_30d,volatilidad_7d,volatilidad_30d,prediccion
,63671.52,66185.78,62786.42,65717.31,65717.31,35674618252,0.0061023668551227145,62212.36857142857,58844.694,0.4809070064171905,0.5931297346768896,64995.39599999992
,65949.61,66052.11,62849.07,63670.39,63670.39,33545678294,-0.03164274176406366,62725.205714285716,59109.314000000006,0.5260866339202722,0.6026107318505487,63342.34079999995
,64045.22,67173.07,63800.72,65948.55,65948.55,34305334170,0.03515527322439604,63618.36571428572,59423.026999999995,0.5363118386576231,0.6085719143130592,65378.59169999992
,63536.91,64784.74,63494.97,64045.22,64045.22,19579360407,-0.029285496206416645,63946.57,59879.31933333333,0.5720363769723668,0.5014614882528694,63430.504300000015
,62562.58,64212.42,62240.86,63535.99,63535.99,18414292073,-0.007982879364107708,64468.782857142854,60287.670333333335,0.5265345124662157,0.5025656694596865,63548.31510000007
,63226.89,63377.66,61056.59,62559.88,62559.88,31122617757,-0.015482338921149726,64399.26285714285,60729.52133333333,0.4433099522896726,0.4878896017421375,62905.918399999944
,60874.72,63814.68,60044.43,63220.51,63220.51,31781071439,0.010504595745668754,64099.69285714285,61061.32033333334,0.37753846445142475,0.44158612498602584,63420.09229999991
,60777.84,61905.25,59960.01,60879.44,60879.44,31821542739,-0.037733258734319555,63408.56857142858,61237.77833333333,0.4148210667090187,0.44462624451012356,61274.99810000008
,64923.26,64926.39,60031.17,60778.12,60778.12,47088030248,-0.001665659305107817,62995.387142857144,61389.10466666667,0.3901990199159901,0.44405409129995965,62056.47060000005
,66090.05,66098.02,63459.89,64920.58,64920.58,32481203376,0.06593482089629749,62848.53428571429,61533.363666666664,0.5426099041922771,0.43243277791157675,64522.90070000007
,64488.06,66131.09,64466.85,66090.2,66090.2,18577076876,0.01785579897502192,63140.67428571428,61746.343,0.5170578751470208,0.43155717946791067,63716.04940000003
,39967.28,40434.33,39385.57,39612.05,39612.05,21988487304,-0.5118871107521845,59722.96857142857,61080.679333333326,3.152206835417082,1.554949833576573,46347.470799999945
,38765.41,39965.38,38701.78,39956.22,39956.22,19077561931,0.008650989809383175,56493.874285714286,60447.73733333334,3.172194409636325,1.5562758150563878,54268.557700000005
,38777.39,39395.1,38431.58,38769.72,38769.72,15549147600,-0.030144825133575946,53000.904285714285,59763.741,3.1412954900520758,1.555993154523924,42771.92520000005
,38491.57,38841.38,38137.78,38771.81,38771.81,10514898011,5.3906596903768765e-05,49842.67142857143,59068.96633333333,3.1656122500203967,1.5554780673694169,42015.03170000004
,36822.54,38862.69,36734.7,38492.72,38492.72,23563248548,-0.007224303670027436,46659.04285714286,58348.335333333336,3.161153925639257,1.554165299325245,37439.03190000005
,36829.87,36968.47,36444.65,36819.77,36819.77,17049792852,-0.044434203324392026,42644.64142857143,57573.255666666664,3.035653685279018,1.5558675119384129,36699.98730000003
,36728.74,37141.24,36305.7,36831.27,36831.27,20548650512,0.0003122834407621032,38464.794285714284,56732.69266666666,3.0133978342373404,1.5499147401833413,36982.813300000016
,36327.58,36831.73,35454.13,36699.23,36699.23,26935315403,-0.0035914387070864573,38048.677142857145,55865.02366666667,0.30326650928939275,1.5481818677885086,37272.303199999995
,38151.49,38205.15,36241.13,36317.15,36317.15,28808107460,-0.01046569242276031,37528.81,55044.954000000005,0.27150300678800754,1.5479371641197064,36648.79729999996
,38214.84,38383.46,38102.64,38144.27,38144.27,8579009413,0.04908546836619859,37439.46,54284.56066666667,0.4357407166246375,1.5591310763443513,38140.87770000001
,38171.83,38404.12,38008.81,38209.43,38209.43,10625574894,0.0017067939292630604,37359.119999999995,53562.318,0.43623204866334353,1.5599185003520575,37873.80700000004
,37933.79,38683.2,37031.35,38166.16,38166.16,23616244981,-0.0011330846577933633,37312.46857142857,52845.291333333334,0.4347478513796917,1.560074729052599,37358.95680000002
,39262.66,39384.75,37389.37,37918.72,37918.72,23174989410,-0.006504337586062032,37469.46142857143,52194.79933333334,0.321097606792449,1.558649016848527,37788.92240000006
,39648.71,39708.31,38844.63,39262.97,39262.97,19153733750,0.034836913960244124,37816.84714285714,51500.88066666667,0.36706278919788515,1.5555711524279072,39091.253200000065
,38828.93,40061.85,38703.34,39669.71,39669.71,22119531074,0.010306088686378657,38241.201428571425,50833.323333333334,0.3561364357632278,1.5570506054061541,39511.08309999999
,38112.51,39562.13,38103.7,38840.46,38840.46,20392557029,-0.021125437376119216,38601.67428571428,50069.74566666667,0.3876223324155577,1.5506422984199317,38458.86499999999
,39075.4,39279.1,38120.48,38186.7,38186.7,16008261347,-0.016975199364468382,38607.735714285714,49346.619,0.2970268758409471,1.5499790566691574,38274.52160000005
,39036.35,39433.3,38730.53,39075.51,39075.51,18790462489,0.023008640596909966,38731.461428571434,48547.585333333336,0.3276133587567284,1.5415259315070404,39185.71379999993
,42208.08,42365.24,38219.42,39085.34,39085.34,39522714682,0.0002515325780572662,38862.77285714285,47673.18000000001,0.32694851783266143,1.5347072921786513,38911.40049999997
,42514.04,44721.18,41601.87,42220.64,42220.64,41733631991,0.07716174037400572,39477.33285714286,46889.95766666667,0.5378572281482672,1.5576960178609516,41368.88130000004
,42189.86,43423.05,40645.23,42488.26,42488.26,45665538159,0.006318601478411698,39938.08857142857,46183.886666666665,0.5214328586995485,1.5580038310006288,40096.59919999999
,42911.46,43821.16,41395.75,42206.5,42206.5,36426685220,-0.006653564859433576,40300.48714285714,45392.485,0.5325706426394639,1.5513600228604048,41137.877199999995
,40166.35,43114.43,39537.63,42895.81,42895.81,39037959858,0.016199914549551664,40879.822857142855,44687.50466666667,0.4896804037344397,1.5532889733587296,42382.613400000024
,40164.0,40606.17,39920.16,40161.22,40161.22,17666926685,-0.06587229875826241,41161.89714285714,43908.34566666666,0.6736884049747125,1.5605916418881585,39486.450700000045
,40328.76,40373.19,39686.3,40155.54,40155.54,14690041790,-0.00014143996868079762,41316.18714285714,43161.53433333334,0.6651404875904136,1.5612084795435741,40596.607500000035
,40372.01,40487.9,39058.86,40313.91,40313.91,29517944389,0.0039361572490732985,41491.69714285714,42397.981,0.6646600330037118,1.5603999827040114,41018.62550000004
,39222.97,40898.18,39071.6,40360.08,40360.08,27815518796,0.0011446069554933772,41225.90285714286,41714.00233333334,0.4304916647017503,1.5595457318828676,40752.081100000025
,41092.61,41576.95,37371.32,39215.98,39215.98,42413930730,-0.028756860854292,40758.434285714284,40995.26433333333,0.43820922111359606,1.5597054179057128,39552.29919999999
,40036.55,41609.73,40027.32,41089.29,41089.29,35950434827,0.04666318681298175,40598.83285714286,40200.888000000006,0.5619971873544625,1.5520392224744293,41590.29230000002
,38305.47,40025.59,38219.16,40018.61,40018.61,16696095504,-0.0264029076839761,40187.80428571429,39331.83499999999,0.5563205061587936,1.5491344549425152,39821.38579999997
,38127.71,38768.88,37988.55,38291.84,38291.84,14855969946,-0.04410777726180385,39920.75,39287.828,0.47355007699712465,0.46081874059393807,38235.41379999997
,38073.13,38518.49,37588.73,38132.05,38132.05,14485028393,-0.004181682791777754,39631.68,39227.022333333334,0.4717778988427028,0.4599520002718424,38517.53839999993
,38503.35,38997.98,37469.18,38080.05,38080.05,23517721045,-0.0013646129176180222,39312.55714285715,39204.03333333333,0.46748727724551997,0.4519013420183717,38494.65849999995
,39131.11,39415.76,38211.79,38515.29,38515.29,20773907848,0.01136478236301744,39049.01571428571,39195.48266666667,0.4798735318705314,0.45323028613042876,40078.98629999996
,38502.81,39345.34,38217.79,39108.3,39108.3,22740505379,0.015279415368216087,39033.63285714287,39216.00199999999,0.46737554333205855,0.4548985802304245,39836.66589999998
,39568.43,39571.45,37778.32,38504.56,38504.56,27190965041,-0.01555804484021372,38664.385714285716,39272.16166666667,0.33447152218852294,0.43746120316398746,38248.217300000004
,39040.18,39672.84,38850.48,39580.5,39580.5,19163344467,0.02755989689884492,38601.79857142857,39363.80266666667,0.37295259022182636,0.4439035664740553,39676.39049999999
,39657.52,39868.91,38848.81,39045.21,39045.21,17092267976,-0.013616367227675183,38709.42285714286,39442.002,0.2522286192383514,0.4460250824888278,38598.81549999998
,39916.29,39919.46,39316.95,39667.65,39667.65,12250301745,0.015815788542418878,38928.794285714284,39553.685333333335,0.25751868826499724,0.44611290819048727,39514.53409999995
,39857.91,40339.13,39388.53,39903.32,39903.32,19071527621,0.005923534402151297,39189.26142857143,39612.32033333333,0.252863125755819,0.4243251384580565,39708.62239999995
,39881.29,40253.83,39572.25,39858.06,39858.06,20399842399,-0.0011348852002754965,39381.08571428572,39667.274666666664,0.254257588496253,0.42439319002541304,39596.75600000003
,38491.55,40396.6,38496.05,39885.06,39885.06,25463821399,0.0006771744328982818,39492.05142857142,39724.57133333334,0.24410324768266248,0.4243314261806101,39851.97280000003
,39036.51,39706.42,38110.69,38499.95,38499.95,21104124796,-0.03534487509529903,39491.392857142855,39743.94566666666,0.3228154117508645,0.4370815216419481,38845.42090000003
,37951.53,39111.37,37145.33,39020.06,39020.06,23092100323,0.013418930275174582,39411.33,39735.848666666665,0.2804487496261963,0.42674933783361535,40608.5199
,38718.52,38831.63,37892.55,37966.64,37966.64,15308580792,-0.02736799345249149,39257.24857142857,39679.079666666665,0.31438007512528193,0.43261307367434493,38294.90370000002
,38445.0,39111.64,38248.25,38722.19,38722.19,13188545203,0.01970494131200018,39122.182857142856,39675.13733333334,0.3253513824359756,0.4326720488227218,38971.21679999996
,39139.05,39227.5,38217.65,38437.68,38437.68,18003791136,-0.007374592243678827,38912.805714285714,39683.503333333334,0.3189881057205885,0.43030682121867947,38502.37320000005
,39405.71,39434.05,38240.78,39135.16,39135.16,23266563571,0.017983067177750525,38809.53428571428,39685.49166666667,0.3488176796713383,0.4282354358977771,39111.235200000025
,38402.04,39931.86,37712.34,39411.66,39411.66,24624174259,0.0070404159484972985,38741.90571428572,39696.369,0.35339924376660914,0.42871483985330944,39455.67320000002
,38306.58,38979.16,37697.57,38385.14,38385.14,22947173736,-0.026391306077594733,38725.50428571429,39568.519,0.32012032299306226,0.3681084885136334,37295.887400000014
,40678.36,40690.4,37380.94,38311.31,38311.31,37743607791,-0.001925252676097596,38624.25428571429,39429.287333333334,0.3051348553996094,0.3670348952254093,38314.66380000003
,40588.68,40909.8,40495.07,40666.92,40666.92,12076134189,0.05966983269878387,39010.008571428574,39377.968,0.4299786176507699,0.40984290240548865,40276.140699999945
,41007.89,41176.12,40495.14,40586.46,40586.46,16121172681,-0.001980472105869737,39276.33285714286,39300.98966666667,0.4287145322289263,0.4064943980417278,39060.89330000001
,40123.34,41539.38,39986.85,40995.44,40995.44,22667680509,0.010026327558693711,39641.72714285715,39328.797,0.4172514113162789,0.3594023839601685,40520.11089999999
,40653.47,40928.07,39797.62,40122.91,40122.91,25612353182,-0.021513348140585215,39782.83428571428,39327.70933333333,0.44847373506074206,0.3651217875145989,39480.94690000003
,40831.86,40977.66,40308.88,40632.4,40632.4,27780665117,0.012618285041878917,39957.22571428572,39338.325666666664,0.4515296759523418,0.3668039248450283,40884.05869999999
,38742.2,41131.79,38325.33,40832.43,40832.43,33636384491,0.00491084071492938,40306.83857142857,39354.070666666674,0.39787162780454566,0.3670449833068949,40758.40960000004
,36724.97,39106.96,36724.97,38736.51,38736.51,36776645956,-0.052694052466868306,40367.58142857143,39338.08833333333,0.5449358760015933,0.3894350700118816,38807.57819999995
,36257.2,36873.02,36097.33,36724.75,36724.75,14486279586,-0.053331651471288245,39804.41428571429,39192.60366666666,0.4530172427419824,0.3922310179328571,37279.68669999999
,35518.93,36447.09,35485.25,36260.98,36260.98,14268788411,-0.012708682696322166,39186.48857142857,39067.34933333334,0.44500119263228977,0.3873338601251762,37458.29669999999
,34629.85,35832.48,34523.88,35518.44,35518.44,21586052430,-0.020690233747922115,38404.06,38974.90266666667,0.4056898376000527,0.3715111682028895,36467.69899999997
,34502.38,34753.73,34433.92,34625.02,34625.02,16632736550,-0.02547545611592227,37618.647142857146,38858.00166666667,0.4068058219525108,0.3774246660909833,35141.790100000006
,25508.66,25539.49,24772.76,24975.58,24975.58,14953594670,-0.3266779946364785,35381.95857142857,38421.185999999994,1.8303607363410783,1.0104178860457005,28907.536000000033
,24111.62,25887.89,23967.39,25509.87,25509.87,27019625216,0.021166888611781114,33193.02142857143,37987.672,1.8604770825202626,1.0129573293859973,29374.45810000003
,24163.81,24243.51,23932.88,24115.01,24115.01,10163610214,-0.056230967899457654,31104.235714285714,37487.89566666667,1.8594394643808958,1.016356859996042,29146.324000000022
,24092.89,24238.45,24052.92,24163.88,24163.88,6403428781,0.0020244879984337317,29309.825714285715,37009.873,1.906481985202924,1.0177174414633667,26095.274399999962
,24129.01,24184.73,24070.32,24093.1,24093.1,5590389230,-0.0029334637499648353,27571.557142857142,36493.62633333333,1.9174931916245366,1.0103086315385519,24903.324300000022
,24228.59,24234.35,23941.74,24129.41,24129.41,11492414331,0.0015059359980272818,25944.552857142855,35996.433,1.940316921571473,1.0116396103982404,24164.1564
,24326.01,24454.26,23956.74,24227.38,24227.38,11919540643,0.00405197011807544,24459.175714285717,35481.757333333335,1.9672369176319546,1.0089914413157133,22672.960500000027
,24007.94,24651.1,23857.65,24326.12,24326.12,15632236498,0.004067271612501648,24366.395714285718,34962.51733333334,0.3866085709198499,1.0086482889664103,24464.47360000004
,23977.91,23987.12,23533.33,23999.81,23999.81,13371753989,-0.013504756527640287,24150.672857142858,34433.909,0.34660278675536915,1.007647830031121,23827.27400000004
,24080.42,24065.95,23741.98,23971.85,23971.85,12269915353,-0.0011656883737637988,24130.221428571433,33903.46866666667,0.09755728445327108,1.0073824612340425,24037.388800000026
,23965.17,24155.76,23880.18,24081.24,24081.24,8309108586,0.004552888855230611,24118.415714285715,33422.845,0.10177521181954775,1.0076955142815842,24139.36050000003
,23920.14,24105.29,23694.76,23964.56,23964.56,9763024956,-0.004857041796854578,24100.052857142855,32920.995,0.1043374881786492,1.0045028040489372,23937.635300000013
,24494.4,24655.85,23596.93,23921.72,23921.72,22063677425,-0.0017892394827462065,24070.382857142857,32452.831,0.10319323365423624,1.0047782668866219,23902.38280000001
,26391.33,26446.82,23373.71,24520.59,24520.59,28618579170,0.024726339916929567,24112.269999999997,31979.444333333337,0.18766408464964576,1.0064067224018796,24461.514600000006
,26750.99,26794.56,26393.15,26393.15,26393.15,13746827219,0.07359133401847734,24407.559999999998,31577.96,0.47216933947017337,1.0387367866332466,26035.626399999972
,26960.51,26901.5,26674.8,26752.15,26752.15,11592336189,0.01351033715677288,24800.75142857143,31165.193000000003,0.4383299110832328,1.0376753818220208,26308.31389999998
,26759.02,27126.17,26637.87,26960.87,26960.87,12847377485,0.007771711609125663,25227.754285714287,30750.166666666668,0.42718809556495246,1.037798307944315,26530.46850000004
,26848.53,26871.2,26743.68,26758.7,26758.7,6698052713,-0.007526901443235521,25610.24857142857,30362.61866666667,0.44738845734492705,1.0370686682351073,26496.287400000012
,26833.19,26892.81,26794.67,26847.95,26847.95,5653590554,0.003329813837068939,26022.161428571428,29980.506666666664,0.43459384210808594,1.0376251653887443,26778.10200000002
,26794.46,26878.56,26705.86,26831.29,26831.29,9305130013,-0.0006207241583495726,26437.81428571429,29519.319000000003,0.4326109473501612,1.0160012574815638,26817.87280000001
,26931.86,26893.12,26711.61,26798.73,26798.73,10804642291,-0.0012142454543376709,26763.26285714286,29059.728000000003,0.4395774479357199,1.0160815425059102,26751.12149999999
,27160.98,27402.84,26771.64,26929.61,26929.61,16743174060,0.004871926394037179,26839.899999999998,28590.867000000002,0.10813797403540047,1.0151390471835107,26876.824000000004
,26520.49,27545.89,26514.79,27159.88,27159.88,16032469557,0.00851445969028756,26898.147142857142,28158.766,0.09016093661992297,1.0169387637408305,27103.936500000007
,26392.73,26572.44,26126.47,26521.0,26521.0,12376977033,-0.023804012421180076,26835.308571428573,27688.386000000002,0.17070427004862573,1.0144393338523758,26182.460200000005
,26341.27,26474.82,26268.84,26395.77,26395.77,6607433069,-0.0047331019556220615,26783.46142857143,27207.164,0.16794647271753557,1.0132432195287275,26469.987
,26370.01,26394.57,26263.36,26339.84,26339.84,5984408159,-0.002121148156638181,26710.874285714286,26793.941666666666,0.16388341865153294,1.007280253535154,26413.825000000004
,26640.73,26573.97,26236.9,26368.83,26368.83,10916666747,0.0011000088950530102,26644.808571428573,26448.744333333332,0.1651338276670149,1.0006059952730673,26374.01630000002
,26647.92,26870.72,26519.1,26644.66,26644.66,11670447577,0.010406124519335258,26622.79857142857,26128.200333333334,0.18267328027729698,1.0025123451324032,26677.676700000007
,26984.58,27262.21,26438.58,26638.91,26638.91,17556428623,-0.0002158263803390119,26581.27,25832.216,0.17851402817154163,1.0024196151338522,26545.33589999999
,26581.24,26958.77,26140.94,26958.77,26958.77,16599463506,0.011935732938744751,26552.54,25576.674333333332,0.18756646864828658,1.003131511876183,26716.708700000014
,26558.88,26757.52,26497.68,26580.55,26580.55,10600152979,-0.014128916537108915,26561.04714285714,25630.173333333332,0.1416623677156026,0.3125366388116381,26464.095199999992
,26364.77,26468.92,26140.67,26284.86,26284.86,9582232246,-0.011186637295293613,26545.20285714286,25656.00633333333,0.15590719180795884,0.309414634438973,26331.80880000001
,26724.27,26800.43,26305.0,26368.09,26368.09,15767210594,0.0031614589238556246,26549.238571428574,25731.109,0.15696289158540566,0.2574816495936282,26413.2895
,25738.08,27095.58,25714.92,26717.72,26717.72,24614353536,0.013172448736980709,26599.079999999998,25816.237,0.175625558571332,0.25914497552159627,26722.92720000002
,25778.81,27323.03,24760.71,25732.86,25732.86,28839652117,-0.037558241275302585,26468.82285714286,25870.895666666667,0.28161042250610263,0.28461752173940136,25677.195500000013
,24883.54,25848.44,24663.64,25785.67,25785.67,16153506926,0.0020501368535541793,26346.931428571428,25926.104333333333,0.283540128111766,0.28461044682757736,26273.744499999986
,25101.96,25459.15,24538.48,24893.01,24893.01,16010269757,-0.035231870095574845,26051.82285714286,25948.292,0.30784887801635963,0.3044841296502163,25202.03789999998
,25067.49,25071.19,24692.75,25101.65,25101.65,11631739252,0.008346539859896848,25840.55142857143,25974.142999999996,0.328303255033759,0.3051224385877129,25328.359499999973
,24571.62,25117.96,24484.81,25068.71,25068.71,11828715138,-0.0013131261060596445,25666.815714285713,26009.773,0.32984430022482414,0.3021012708735244,25232.67499999998
,25756.01,25848.96,24491.83,24581.54,24581.54,18708153910,-0.019624700184527798,25411.594285714287,26030.096,0.3293696219133688,0.3081676095685186,25201.529399999985
,26318.59,26506.74,25589.49,25753.05,25753.05,19456902835,0.046557311959083546,25273.784285714286,26085.822999999997,0.4622281870531338,0.3354109276398458,25990.22639999998
,27693.72,27706.9,26179.29,26317.67,26317.67,22436026098,0.021687510005165122,25357.328571428574,26164.260000000002,0.4233762661850126,0.3393323187039003,26236.22659999997
,26956.55,27892.61,26681.85,27696.79,27696.79,17749723411,0.05107594529902668,25630.34571428571,26290.095666666668,0.510878623009921,0.36620997413948253,27130.441300000017
,27599.82,27601.69,26813.02,26952.85,26952.85,16359502747,-0.02722747884644618,25924.60857142857,26371.171,0.48243874927309494,0.3726489429086879,26605.489800000025
,27305.54,27807.1,27163.1,27598.19,27598.19,11702639221,0.023661147707328502,26281.257142857143,26411.339,0.4871521296383917,0.31414201221686144,27554.11759999997
,27460.49,27560.45,27242.41,27307.81,27307.81,10754951438,-0.010577448998769536,26601.12857142857,26429.861,0.5019659479971624,0.3138889022428702,26418.852500000005
,27515.12,28022.13,27368.64,27455.94,27455.94,20407976788,0.005409796124731955,27011.757142857143,26446.363333333335,0.4555898501070927,0.3134999453908571,27202.011299999976
,27181.65,27634.35,27183.6,27505.62,27505.62,15823204741,0.0018078094410073243,27262.124285714286,26471.260666666665,0.40500643325031194,0.31256146798553547,27383.090900000032
,27693.85,27901.01,27085.97,27405.62,27405.62,16960311794,-0.0036422455784856514,27417.545714285712,26489.849666666665,0.40124168383637177,0.31274704785906676,27389.085500000045
,27280.91,27958.43,27230.93,27697.04,27697.04,18432220928,0.010577446426664751,27417.581428571426,26518.708,0.25684920416291407,0.3140221270833171,27492.125200000006
,25965.21,27400.61,26009.79,27280.27,27280.27,17739499568,-0.015161817990678377,27464.355714285713,26534.759333333335,0.20884353188650184,0.3174821486135286,27206.528100000025
,25423.96,26157.87,25311.28,25962.48,25962.48,11156638030,-0.049511311426891816,27230.682857142856,26502.521666666667,0.31864812065493964,0.3487042150732103,26241.4652
,25390.91,25608.58,25357.15,25419.8,25419.8,8525407098,-0.021124020950351947,26960.967142857146,26444.518999999997,0.3273822477692379,0.35207922876875086,25910.705899999994
,25677.11,25754.29,25462.47,25395.78,25395.78,9877612244,-0.0009453794206018799,26666.65857142857,26407.011666666665,0.31667242956571967,0.3460768319380611,25790.94899999999
,25841.28,25844.17,25433.7,25681.84,25681.84,12672181507,0.011201108856145425,26406.118571428575,26383.213999999996,0.33715924606767755,0.3478381833681668,26083.446399999997
,25708.0,26218.4,25511.52,25843.8,25843.8,15639753287,0.006286599580555308,26183.00142857143,26366.679333333333,0.34980245548864125,0.34843766789772695,26000.961099999986
,25484.4,26048.49,25385.25,25706.51,25706.51,13948838292,-0.0053264597085723895,25898.640000000003,26344.602000000003,0.32578871762513434,0.34865754988975667,25794.040299999975
,26088.35,26207.37,25016.27,25479.77,25479.77,17930593363,-0.008859463241645549,25641.425714285717,26305.772333333334,0.324317770195055,0.34772365166455854,25520.998100000004
,26190.8,26242.43,25746.61,26103.37,26103.37,11371573698,0.02417962079185892,25661.552857142855,26287.921,0.23361566768517578,0.35559973389061533,26318.86310000004
,26200.45,26503.3,26038.35,26143.12,26143.12,10008255691,0.0015216336128861534,25764.884285714284,26260.732666666667,0.17715657395154963,0.35366567836091767,25968.059300000044
,25707.18,26311.76,25343.12,26205.19,26205.19,17484546622,0.002371424372184887,25880.514285714282,26248.220666666668,0.17435698950324724,0.3515798714426912,26063.365499999974
,21050.65,21380.96,20969.89,21305.56,21305.56,21027999257,-0.20698941123647482,25255.331428571426,26082.244000000002,1.2732279582099522,0.6943397349824265,21554.499100000026
,21867.95,21884.2,20880.78,21050.04,21050.04,25073357016,-0.012065611151964183,24570.50857142857,25904.97566666667,1.2579352849177274,0.6938054582435476,21395.15530000003
,21183.22,22008.57,21140.56,21867.87,21867.87,25224334965,0.03811597589150207,24022.131428571425,25743.314000000002,1.318279557210433,0.7039584493599357,22006.842600000044
,21229.78,21304.91,21070.46,21182.89,21182.89,13532245302,-0.03182465591009787,23408.29142857143,25591.64833333333,1.3150548257648866,0.7019661320724205,21088.08229999998
,21141.97,21539.57,20805.5,21228.64,21228.64,23348505923,0.0021574330256582236,22711.90142857143,25439.74733333333,1.2858039308410196,0.7019775385227228,21210.19810000001
,21160.2,21293.23,21082.18,21143.86,21143.86,24196232919,-0.004001657354825019,21997.721428571433,25314.775666666665,1.2806182776461539,0.696678603815101,20938.443000000032
,20789.23,21735.68,20572.83,21168.35,21168.35,28097700420,0.0011575856110907763,21278.172857142858,25183.66566666667,1.2793369253776194,0.6957532352825061,21142.38270000003
,21091.59,21263.07,20715.77,20786.66,20786.66,24247300228,-0.018195706824437215,21204.044285714284,25040.930666666663,0.3476394526914172,0.6965523761047758,20925.406200000016
,20913.47,21279.79,20856.55,21096.01,21096.01,24392961479,0.01477248827137922,21210.61142857143,24924.746333333333,0.3571043645197773,0.697943134048761,21205.828600000008
,20940.69,21196.95,20597.9,20912.85,20912.85,22777637981,-0.00872012049982081,21074.18,24763.406333333332,0.24033893376398713,0.6805645455757707,20883.59320000004
,20849.63,21404.37,20697.38,20940.36,20940.36,29825451809,0.0013145946971238756,21039.532857142858,24584.162666666667,0.16268378204857523,0.6756616255785681,20970.448900000036
,19463.13,20863.35,19292.69,20848.82,20848.82,26477942481,-0.004381045352639911,20985.272857142856,24355.897,0.16098641393846105,0.6525200834770105,21030.937200000026
,19158.12,19531.64,19156.86,19464.44,19464.44,19525411574,-0.06870814085691865,20745.355714285713,24106.28333333333,0.42939263364095676,0.6730819288759838,19657.871999999974
,19612.7,19814.52,18990.41,19160.0,19160.0,27788389733,-0.0157644385194148,20458.44857142857,23825.01033333333,0.4198043466888968,0.6651686826334342,19396.979699999996
,19550.23,19730.43,19381.4,19613.13,19613.13,23170734580,0.02337446737146114,20290.801428571427,23568.520999999997,0.47395655670813763,0.6731037057373821,20133.94999999997
,19294.76,19744.13,19136.07,19544.5,19544.5,24735714659,-0.0035053229867610656,20069.157142857144,23304.80633333333,0.4485921750545581,0.6717058033418761,19868.031199999987
,19345.67,19360.67,19003.99,19293.44,19293.44,17831342602,-0.012928775167496714,19837.812857142857,23031.067,0.44843885590781485,0.670558154935961,19256.238899999982
,18356.64,19435.73,18354.14,19344.57,19344.57,35936519640,0.0026466181796308765,19609.842857142856,22762.36533333333,0.4501074132636685,0.6714717761379431,19364.44400000001
,17374.85,18406.23,17274.23,18355.75,18355.75,26944191476,-0.05246888302465916,19253.69,22450.988999999998,0.5077401833329297,0.678196762454695,18255.3928
,16829.07,17534.82,16727.8,17375.47,17375.47,32202273140,-0.054883435470175816,18955.265714285713,22120.829,0.45389326559660037,0.6886252710602595,17565.942699999985
,16246.52,16659.37,16120.83,16659.37,16659.37,17065646959,-0.042086620547077486,18598.032857142858,21810.725333333332,0.4795392729701669,0.6857254338129992,16862.073200000028
,16019.31,16285.39,16004.18,16246.46,16246.46,14721152054,-0.02509778200765605,18117.079999999998,21504.947333333334,0.3715126912929784,0.6861410170854941,16426.668899999986
,16031.22,16171.9,16031.22,16022.67,16022.67,17353356453,-0.01387044447044626,17613.961428571427,21192.510333333335,0.3485933277790882,0.6848746426042421,16329.512999999999
,15899.22,16028.55,15871.0,16028.55,16028.55,9161480345,0.00036691271445929576,17147.54857142857,20870.734,0.3809756023482715,0.6819380053876761,16839.402300000016
,15896.85,15945.72,15861.76,15900.1,15900.1,7234738931,-0.008046108619408856,16655.481428571427,20539.27733333333,0.3508460102659268,0.6791795794007764,15950.809100000019
,16002.29,15960.68,15921.39,15896.71,15896.71,13516412396,-0.00021322893792458786,16304.189999999999,20212.284,0.337705567455957,0.6800514956108674,15917.734499999988
,15900.06,15902.22,15902.75,16002.54,16002.54,13014337151,0.006635290063673823,16108.057142857142,19896.37633333333,0.2699151811571579,0.6829460493475148,16067.614800000007
,15817.67,16002.79,15783.76,15899.84,15899.84,17369309126,-0.006438413357860639,15999.552857142857,19556.25866666667,0.1666968881448793,0.6731814283711575,15908.860000000013
,15631.09,15727.69,15769.71,15817.34,15817.34,13184150981,-0.005202239673267779,15938.25,19212.066,0.10599332449249065,0.671895914586047,15890.271000000002
,15528.83,15699.35,15475.98,15630.74,15630.74,11331006135,-0.011867318446903719,15882.26,18859.584333333336,0.09843068725315289,0.6696383677646358,15664.684899999998
,15427.14,15541.69,15402.27,15528.42,15528.42,8634566625,-0.006567594747933758,15810.812857142857,18667.013,0.09563061458480505,0.3533335059620147,15539.699699999992
,15479.67,15502.72,15398.8,15426.75,15426.75,10477967597,-0.0065688778701223855,15743.191428571428,18479.570000000003,0.09374052058036678,0.353486817536932,15473.423099999993
,15610.2,15611.37,15346.85,15478.66,15478.66,14850822297,0.0033592855630229916,15683.470000000001,18266.59633333333,0.10236405052011481,0.32529769413797854,15549.294199999982
,15572.96,15637.8,15534.27,15611.15,15611.15,13575508700,0.008523101430413033,15627.557142857142,18080.871666666666,0.11073669067593903,0.32442922143194136,15671.131499999994
,15715.49,15743.27,15546.36,15573.19,15573.19,15999519839,-0.0024345564952973396,15580.892857142857,17892.356666666667,0.10892225657941447,0.32318316567915084,15630.359899999981
,15902.34,15935.18,15632.48,15716.22,15716.22,14805618249,0.009142454028745643,15566.447142857143,17711.43533333333,0.12875001321552362,0.327633128656779,15745.668799999985
